subject_id	subject_label	object_id	object_label	comment_leonmap	comment_gilda	confidence_leonmap	confidence_gilda	mapping_justification_leonmap	mapping_justification_gilda	predicate_id_leonmap	predicate_id_gilda
icd10:Q89.4	Conjoined twins	mesh:D014428	Twins, Conjoined	cosine=0.718868		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L95.1	Erythema elevatum diutinum	mesh:C535509	Erythema elevatum diutinum	cosine=0.718648		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G51.0	Bell palsy	mesh:D020330	Bell Palsy	cosine=0.718569		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:B83.1	Gnathostomiasis	mesh:D058429	Gnathostomiasis	cosine=0.717436		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:I47	Paroxysmal tachycardia	mesh:D013614	Tachycardia, Paroxysmal	cosine=0.717164		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:J47	Bronchiectasis	mesh:D001987	Bronchiectasis	cosine=0.716422		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q77.3	Chondrodysplasia punctata	mesh:D002806	Chondrodysplasia Punctata	cosine=0.714807		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:B74	Filariasis	mesh:D005368	Filariasis	cosine=0.714759		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q96	Turner syndrome	mesh:D014424	Turner Syndrome	cosine=0.714164		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E20.1	Pseudohypoparathyroidism	mesh:D011547	Pseudohypoparathyroidism	cosine=0.713462		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:T53.2	Trichloroethylene	mesh:D014241	Trichloroethylene	cosine=0.713226		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G96.0	Cerebrospinal fluid leak	mesh:D065634	Cerebrospinal Fluid Leak	cosine=0.712811		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L72.0	Epidermal cyst	mesh:D004814	Epidermal Cyst	cosine=0.711993		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D10.0	Lip	mesh:D008046	Lip	cosine=0.711414		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q76.5	Cervical rib	mesh:D057070	Cervical Rib	cosine=0.711096		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q81.2	Epidermolysis bullosa dystrophica	mesh:D016108	Epidermolysis Bullosa Dystrophica	cosine=0.710631		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R43.0	Anosmia	mesh:D000086582	Anosmia	cosine=0.709755		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G45.3	Amaurosis fugax	mesh:D020757	Amaurosis Fugax	cosine=0.709228		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E06.1	Subacute thyroiditis	mesh:D013968	Thyroiditis, Subacute	cosine=0.707962		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:M43.6	Torticollis	mesh:D014103	Torticollis	cosine=0.706920		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D10.7	Hypopharynx	mesh:D007013	Hypopharynx	cosine=0.706742		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C67.7	Urachus	mesh:D014497	Urachus	cosine=0.705216		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:P57	Kernicterus	mesh:D007647	Kernicterus	cosine=0.703559		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q69	Polydactyly	mesh:D017689	Polydactyly	cosine=0.703475		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:N43.4	Spermatocele	mesh:D013088	Spermatocele	cosine=0.700904		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C08.0	Submandibular gland	mesh:D013363	Submandibular Gland	cosine=0.699788		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:T52.3	Glycols	mesh:D006018	Glycols	cosine=0.699756		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L73.0	Acne keloid	mesh:D000153	Acne Keloid	cosine=0.699359		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:K02	Dental caries	mesh:D003731	Dental Caries	cosine=0.698628		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q24.2	Cor triatriatum	mesh:D003310	Cor Triatriatum	cosine=0.697974		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A00	Cholera	mesh:D002771	Cholera	cosine=0.697338		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A79.0	Trench fever	mesh:D014205	Trench Fever	cosine=0.696565		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D39.2	Placenta	mesh:D010920	Placenta	cosine=0.695751		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q66.2	Metatarsus varus	mesh:D000070592	Metatarsus Varus	cosine=0.695648		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q77.4	Achondroplasia	mesh:D000130	Achondroplasia	cosine=0.695243		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:I42.0	Dilated cardiomyopathy	mesh:D002311	Cardiomyopathy, Dilated	cosine=0.695122		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A27	Leptospirosis	mesh:D007922	Leptospirosis	cosine=0.694745		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D46	Myelodysplastic syndromes	mesh:D009190	Myelodysplastic Syndromes	cosine=0.694127		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:B26	Mumps	mesh:D009107	Mumps	cosine=0.692998		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q86.1	Fetal hydantoin syndrome	mesh:C537922	Fetal hydantoin syndrome	cosine=0.692211		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A36	Diphtheria	mesh:D004165	Diphtheria	cosine=0.691388		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D48.5	Skin	mesh:D012867	Skin	cosine=0.690817		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:T52.1	Benzene	mesh:D001554	Benzene	cosine=0.690609		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q18.4	Macrostomia	mesh:D008265	Macrostomia	cosine=0.689993		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:T40.0	Opium	mesh:D009892	Opium	cosine=0.689331		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G80	Cerebral palsy	mesh:D002547	Cerebral Palsy	cosine=0.687420		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C05.1	Soft palate	mesh:D010160	Palate, Soft	cosine=0.686520		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C45	Mesothelioma	mesh:D008654	Mesothelioma	cosine=0.686203		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:F43.2	Adjustment disorders	mesh:D000275	Adjustment Disorders	cosine=0.684231		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:O88.1	Amniotic fluid embolism	mesh:D004619	Embolism, Amniotic Fluid	cosine=0.683465		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R12	Heartburn	mesh:D006356	Heartburn	cosine=0.681526		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G93.7	Reye syndrome	mesh:D012202	Reye Syndrome	cosine=0.680850		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D13.6	Pancreas	mesh:D010179	Pancreas	cosine=0.679944		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D44.0	Thyroid gland	mesh:D013961	Thyroid Gland	cosine=0.678956		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G91	Hydrocephalus	mesh:D006849	Hydrocephalus	cosine=0.678493		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:K04.8	Radicular cyst	mesh:D011842	Radicular Cyst	cosine=0.678300		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C31.2	Frontal sinus	mesh:D005626	Frontal Sinus	cosine=0.676138		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R29.0	Tetany	mesh:D013746	Tetany	cosine=0.675709		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G35	Multiple sclerosis	mesh:D009103	Multiple Sclerosis	cosine=0.674383		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R29.2	Abnormal reflex	mesh:D012021	Reflex, Abnormal	cosine=0.674091		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C71.4	Occipital lobe	mesh:D009778	Occipital Lobe	cosine=0.672292		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q85.1	Tuberous sclerosis	mesh:D014402	Tuberous Sclerosis	cosine=0.671106		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C24.1	Ampulla of Vater	mesh:D014670	Ampulla of Vater	cosine=0.670762		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:H93.1	Tinnitus	mesh:D014012	Tinnitus	cosine=0.669707		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G83.5	Locked-in syndrome	mesh:D000080422	Locked-In Syndrome	cosine=0.668617		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Z30.2	Sterilization	mesh:D013242	Sterilization	cosine=0.668130		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G37.2	Central pontine myelinolysis	mesh:D017590	Myelinolysis, Central Pontine	cosine=0.664724		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:T65.4	Carbon disulfide	mesh:D002246	Carbon Disulfide	cosine=0.664649		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C83.1	Mantle cell lymphoma	mesh:D020522	Lymphoma, Mantle-Cell	cosine=0.663195		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q82.2	Mastocytosis	mesh:D008415	Mastocytosis	cosine=0.662681		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A92.4	Rift Valley fever	mesh:D012295	Rift Valley Fever	cosine=0.662637		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L08.1	Erythrasma	mesh:D004894	Erythrasma	cosine=0.662544		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E51.1	Beriberi	mesh:D001602	Beriberi	cosine=0.661607		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C46	Kaposi sarcoma	mesh:D012514	Sarcoma, Kaposi	cosine=0.660495		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E51.2	Wernicke encephalopathy	mesh:D014899	Wernicke Encephalopathy	cosine=0.657989		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R40.1	Stupor	mesh:D053608	Stupor	cosine=0.657740		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D86	Sarcoidosis	mesh:D012507	Sarcoidosis	cosine=0.656123		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G10	Huntington disease	mesh:D006816	Huntington Disease	cosine=0.655707		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C71.2	Temporal lobe	mesh:D013702	Temporal Lobe	cosine=0.654870		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A37	Whooping cough	mesh:D014917	Whooping Cough	cosine=0.654668		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L42	Pityriasis rosea	mesh:D017515	Pityriasis Rosea	cosine=0.651014		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G70.0	Myasthenia gravis	mesh:D009157	Myasthenia Gravis	cosine=0.645497		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Y54.0	Mineralocorticoids	mesh:D008901	Mineralocorticoids	cosine=0.645400		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:L71.0	Perioral dermatitis	mesh:D019557	Dermatitis, Perioral	cosine=0.639675		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D26.0	Cervix uteri	mesh:D002584	Cervix Uteri	cosine=0.638917		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C71.3	Parietal lobe	mesh:D010296	Parietal Lobe	cosine=0.634898		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E84	Cystic fibrosis	mesh:D003550	Cystic Fibrosis	cosine=0.634836		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E24.1	Nelson syndrome	mesh:D009347	Nelson Syndrome	cosine=0.631140		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:G00.1	Pneumococcal meningitis	mesh:D008586	Meningitis, Pneumococcal	cosine=0.629462		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A50	Congenital syphilis	mesh:D013590	Syphilis, Congenital	cosine=0.624193		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:F84.2	Rett syndrome	mesh:D015518	Rett Syndrome	cosine=0.624137		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R49.0	Dysphonia	mesh:D055154	Dysphonia	cosine=0.623890		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:K56.1	Intussusception	mesh:D007443	Intussusception	cosine=0.623548		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:I47.2	Ventricular tachycardia	mesh:D017180	Tachycardia, Ventricular	cosine=0.622349		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R06.5	Mouth breathing	mesh:D009058	Mouth Breathing	cosine=0.622181		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:R05	Cough	mesh:D003371	Cough	cosine=0.621424		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:E10	Type 1 diabetes mellitus	mesh:D003922	Diabetes Mellitus, Type 1	cosine=0.618419		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:A57	Chancroid	mesh:D002602	Chancroid	cosine=0.610495		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q64.0	Epispadias	mesh:D004842	Epispadias	cosine=0.607567		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:K76.6	Portal hypertension	mesh:D006975	Hypertension, Portal	cosine=0.600545		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:Q04.2	Holoprosencephaly	mesh:D016142	Holoprosencephaly	cosine=0.588921		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C41.1	Mandible	mesh:D008334	Mandible	cosine=0.579302		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:C71.1	Frontal lobe	mesh:D005625	Frontal Lobe	cosine=0.575372		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:D48.6	Breast	mesh:D001940	Breast	cosine=0.545923		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:exactMatch	skos:exactMatch
icd10:K14.6	Glossodynia	mesh:D005926	Glossalgia	cosine=0.959732		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F34.0	Cyclothymia	mesh:D003527	Cyclothymic Disorder	cosine=0.955529		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q27.0	Congenital absence and hypoplasia of umbilical artery	mesh:D058529	Single Umbilical Artery	cosine=0.953572		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:O41.1	Infection of amniotic sac and membranes	mesh:D002821	Chorioamnionitis	cosine=0.952712		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Z96.1	Presence of intraocular lens	mesh:D019591	Pseudophakia	cosine=0.941999		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K30	Functional dyspepsia	mesh:D004415	Dyspepsia	cosine=0.938837		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B35.0	Tinea barbae and tinea capitis	mesh:C000656825	tinea barbae	cosine=0.936195		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H31.8	Other specified disorders of choroid	mesh:D020256	Choroidal Neovascularization	cosine=0.932216		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I20.8	Other forms of angina pectoris	mesh:D060050	Angina, Stable	cosine=0.927498		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:N82.3	Fistula of vagina to large intestine	mesh:D012006	Rectovaginal Fistula	cosine=0.926872		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A24.4	Melioidosis, unspecified	mesh:D008554	Melioidosis	cosine=0.920887		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C96.2	Malignant mast cell tumour	mesh:D012515	Mast-Cell Sarcoma	cosine=0.920125		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:O04	Medical abortion	mesh:D000032	Abortion, Therapeutic	cosine=0.917174		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M00-M25	Arthropathies	mesh:D007592	Joint Diseases	cosine=0.914518		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q78.5	Metaphyseal dysplasia	mesh:C536252	Pyle disease	cosine=0.913860		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:N48.1	Balanoposthitis	mesh:D001446	Balanitis	cosine=0.912980		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:P22.0	Respiratory distress syndrome of newborn	mesh:D006819	Hyaline Membrane Disease	cosine=0.912700		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B35.2	Tinea manuum	mesh:C000656824	tinea manus	cosine=0.910559		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A70	Chlamydia psittaci infection	mesh:D009956	Psittacosis	cosine=0.909941		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M20.3	Other deformity of hallux (acquired)	mesh:D050488	Hallux Varus	cosine=0.909157		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H81.0	Ménière disease	mesh:D008575	Meniere Disease	cosine=0.904019		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:T73.0	Effects of hunger	mesh:D013217	Starvation	cosine=0.902379		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R63.2	Polyphagia	mesh:D006963	Hyperphagia	cosine=0.902063		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I89.0	Lymphoedema, not elsewhere classified	mesh:D008200	Lymphangiectasis	cosine=0.901554		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K14.1	Geographic tongue	mesh:D005929	Glossitis, Benign Migratory	cosine=0.899695		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J67.2	Bird fancier lung	mesh:D001716	Bird Fancier's Lung	cosine=0.898643		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q84.3	Anonychia	mesh:C536377	Anonychia congenita	cosine=0.897786		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q67.6	Pectus excavatum	mesh:D005660	Funnel Chest	cosine=0.895232		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A52	Late syphilis	mesh:C536774	Syphilis, tertiary	cosine=0.893275		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Z52.0	Blood donor	mesh:D001782	Blood Donors	cosine=0.889756		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B35	Dermatophytosis	mesh:D014005	Tinea	cosine=0.886693		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M86.3	Chronic multifocal osteomyelitis	mesh:C535456	Chronic recurrent multifocal osteomyelitis	cosine=0.886652		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J60	Coalworker pneumoconiosis	mesh:D055008	Anthracosis	cosine=0.886029		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q78.3	Progressive diaphyseal dysplasia	mesh:D003966	Camurati-Engelmann Syndrome	cosine=0.883163		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K01.1	Impacted teeth	mesh:D014095	Tooth, Impacted	cosine=0.883025		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D68.0	Von Willebrand disease	mesh:D014842	von Willebrand Diseases	cosine=0.881217		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A75-A79	Rickettsioses	mesh:D012282	Rickettsia Infections	cosine=0.878962		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M77.1	Lateral epicondylitis	mesh:D013716	Tennis Elbow	cosine=0.878930		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K00.1	Supernumerary teeth	mesh:D014096	Tooth, Supernumerary	cosine=0.878488		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G80.4	Ataxic cerebral palsy	mesh:C562856	Cerebral Palsy, Ataxic, Autosomal Recessive	cosine=0.877814		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B00.0	Eczema herpeticum	mesh:D007617	Kaposi Varicelliform Eruption	cosine=0.875073		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G90.6	Complex regional pain syndrome type II	mesh:D002422	Causalgia	cosine=0.871710		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K31.4	Gastric diverticulum	mesh:D013273	Diverticulum, Stomach	cosine=0.869815		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
